"game_pk","game_date","season","game_type","home_team","away_team","venue_id","venue_name"
662418,2022-08-05,2022,"R","NEWYORKMETS","ATLANTABRAVES",3289,"Citi Field"
661816,2022-08-06,2022,"R","TEXASRANGERS","CHICAGOWHITESOX",5325,"Globe Life Field"
662650,2022-08-06,2022,"R","KANSASCITYROYALS","BOSTONREDSOX",7,"Kauffman Stadium"
661659,2022-08-06,2022,"R","MINNESOTATWINS","TORONTOBLUEJAYS",3312,"Target Field"
661174,2022-08-06,2022,"R","MILWAUKEEBREWERS","CINCINNATIREDS",32,"American Family Field"
661946,2022-08-06,2022,"R","STLOUISCARDINALS","NEWYORKYANKEES",2889,"Busch Stadium"
663313,2022-08-06,2022,"R","ARIZONADIAMONDBACKS","COLORADOROCKIES",15,"Chase Field"
662564,2022-08-06,2022,"R","LOSANGELESDODGERS","SANDIEGOPADRES",22,"Dodger Stadium"
662164,2022-08-06,2022,"R","SEATTLEMARINERS","LOSANGELESANGELS",680,"T-Mobile Park"
662499,2022-08-06,2022,"R","NEWYORKMETS","ATLANTABRAVES",3289,"Citi Field"
662417,2022-08-06,2022,"R","NEWYORKMETS","ATLANTABRAVES",3289,"Citi Field"
661062,2022-08-06,2022,"R","CHICAGOCUBS","MIAMIMARLINS",17,"Wrigley Field"
662154,2022-08-06,2022,"R","SEATTLEMARINERS","LOSANGELESANGELS",680,"T-Mobile Park"
662193,2022-08-07,2022,"R","SEATTLEMARINERS","LOSANGELESANGELS",680,"T-Mobile Park"
661050,2022-08-06,2022,"R","BALTIMOREORIOLES","PITTSBURGHPIRATES",2,"Oriole Park at Camden Yards"
661561,2022-08-06,2022,"R","PHILADELPHIAPHILLIES","WASHINGTONNATIONALS",2681,"Citizens Bank Park"
662937,2022-08-06,2022,"R","CLEVELANDGUARDIANS","HOUSTONASTROS",5,"Progressive Field"
662856,2022-08-06,2022,"R","DETROITTIGERS","TAMPABAYRAYS",2394,"Comerica Park"
661815,2022-08-06,2022,"R","TEXASRANGERS","CHICAGOWHITESOX",5325,"Globe Life Field"
662308,2022-08-06,2022,"R","OAKLANDATHLETICS","SANFRANCISCOGIANTS",10,"Oakland Coliseum"
662649,2022-08-06,2022,"R","KANSASCITYROYALS","BOSTONREDSOX",7,"Kauffman Stadium"
661662,2022-08-06,2022,"R","MINNESOTATWINS","TORONTOBLUEJAYS",3312,"Target Field"
661949,2022-08-06,2022,"R","STLOUISCARDINALS","NEWYORKYANKEES",2889,"Busch Stadium"
661173,2022-08-06,2022,"R","MILWAUKEEBREWERS","CINCINNATIREDS",32,"American Family Field"
663288,2022-08-07,2022,"R","ARIZONADIAMONDBACKS","COLORADOROCKIES",15,"Chase Field"
662654,2022-08-07,2022,"R","LOSANGELESDODGERS","SANDIEGOPADRES",22,"Dodger Stadium"
662944,2022-08-07,2022,"R","CLEVELANDGUARDIANS","HOUSTONASTROS",5,"Progressive Field"
661049,2022-08-07,2022,"R","BALTIMOREORIOLES","PITTSBURGHPIRATES",2,"Oriole Park at Camden Yards"
661558,2022-08-07,2022,"R","PHILADELPHIAPHILLIES","WASHINGTONNATIONALS",2681,"Citizens Bank Park"
662810,2022-08-07,2022,"R","DETROITTIGERS","TAMPABAYRAYS",2394,"Comerica Park"
662648,2022-08-07,2022,"R","KANSASCITYROYALS","BOSTONREDSOX",7,"Kauffman Stadium"
661653,2022-08-07,2022,"R","MINNESOTATWINS","TORONTOBLUEJAYS",3312,"Target Field"
661172,2022-08-07,2022,"R","MILWAUKEEBREWERS","CINCINNATIREDS",32,"American Family Field"
661948,2022-08-07,2022,"R","STLOUISCARDINALS","NEWYORKYANKEES",2889,"Busch Stadium"
661061,2022-08-07,2022,"R","CHICAGOCUBS","MIAMIMARLINS",17,"Wrigley Field"
661835,2022-08-07,2022,"R","TEXASRANGERS","CHICAGOWHITESOX",5325,"Globe Life Field"
662332,2022-08-07,2022,"R","OAKLANDATHLETICS","SANFRANCISCOGIANTS",10,"Oakland Coliseum"
663300,2022-08-07,2022,"R","ARIZONADIAMONDBACKS","COLORADOROCKIES",15,"Chase Field"
662153,2022-08-07,2022,"R","SEATTLEMARINERS","LOSANGELESANGELS",680,"T-Mobile Park"
662416,2022-08-07,2022,"R","NEWYORKMETS","ATLANTABRAVES",3289,"Citi Field"
662563,2022-08-07,2022,"R","LOSANGELESDODGERS","SANDIEGOPADRES",22,"Dodger Stadium"
661047,2022-08-08,2022,"R","BALTIMOREORIOLES","TORONTOBLUEJAYS",2,"Oriole Park at Camden Yards"
662445,2022-08-08,2022,"R","NEWYORKMETS","CINCINNATIREDS",3289,"Citi Field"
661060,2022-08-09,2022,"R","CHICAGOCUBS","WASHINGTONNATIONALS",17,"Wrigley Field"
662331,2022-08-09,2022,"R","OAKLANDATHLETICS","LOSANGELESANGELS",10,"Oakland Coliseum"
663304,2022-08-09,2022,"R","ARIZONADIAMONDBACKS","PITTSBURGHPIRATES",15,"Chase Field"
662218,2022-08-09,2022,"R","SANDIEGOPADRES","SANFRANCISCOGIANTS",2680,"Petco Park"
662152,2022-08-09,2022,"R","SEATTLEMARINERS","NEWYORKYANKEES",680,"T-Mobile Park"
662647,2022-08-09,2022,"R","KANSASCITYROYALS","CHICAGOWHITESOX",7,"Kauffman Stadium"
662779,2022-08-09,2022,"R","KANSASCITYROYALS","CHICAGOWHITESOX",7,"Kauffman Stadium"
661046,2022-08-09,2022,"R","BALTIMOREORIOLES","TORONTOBLUEJAYS",2,"Oriole Park at Camden Yards"
661553,2022-08-09,2022,"R","PHILADELPHIAPHILLIES","MIAMIMARLINS",2681,"Citizens Bank Park"
662793,2022-08-09,2022,"R","DETROITTIGERS","CLEVELANDGUARDIANS",2394,"Comerica Park"
662444,2022-08-09,2022,"R","NEWYORKMETS","CINCINNATIREDS",3289,"Citi Field"
663201,2022-08-09,2022,"R","BOSTONREDSOX","ATLANTABRAVES",3,"Fenway Park"
661059,2022-08-10,2022,"R","CHICAGOCUBS","WASHINGTONNATIONALS",17,"Wrigley Field"
662724,2022-08-10,2022,"R","HOUSTONASTROS","TEXASRANGERS",2392,"Minute Maid Park"
661182,2022-08-10,2022,"R","MILWAUKEEBREWERS","TAMPABAYRAYS",32,"American Family Field"
662979,2022-08-10,2022,"R","COLORADOROCKIES","STLOUISCARDINALS",19,"Coors Field"
662330,2022-08-10,2022,"R","OAKLANDATHLETICS","LOSANGELESANGELS",10,"Oakland Coliseum"
663303,2022-08-10,2022,"R","ARIZONADIAMONDBACKS","PITTSBURGHPIRATES",15,"Chase Field"
662246,2022-08-10,2022,"R","SANDIEGOPADRES","SANFRANCISCOGIANTS",2680,"Petco Park"
662562,2022-08-10,2022,"R","LOSANGELESDODGERS","MINNESOTATWINS",22,"Dodger Stadium"
662148,2022-08-10,2022,"R","SEATTLEMARINERS","NEWYORKYANKEES",680,"T-Mobile Park"
662443,2022-08-10,2022,"R","NEWYORKMETS","CINCINNATIREDS",3289,"Citi Field"
661207,2022-08-10,2022,"R","MILWAUKEEBREWERS","TAMPABAYRAYS",32,"American Family Field"
663229,2022-08-10,2022,"R","CHICAGOCUBS","WASHINGTONNATIONALS",17,"Wrigley Field"
662316,2022-08-10,2022,"R","OAKLANDATHLETICS","LOSANGELESANGELS",10,"Oakland Coliseum"
662217,2022-08-10,2022,"R","SANDIEGOPADRES","SANFRANCISCOGIANTS",2680,"Petco Park"
662185,2022-08-10,2022,"R","SEATTLEMARINERS","NEWYORKYANKEES",680,"T-Mobile Park"
661557,2022-08-10,2022,"R","PHILADELPHIAPHILLIES","MIAMIMARLINS",2681,"Citizens Bank Park"
662791,2022-08-10,2022,"R","DETROITTIGERS","CLEVELANDGUARDIANS",2394,"Comerica Park"
663188,2022-08-10,2022,"R","BOSTONREDSOX","ATLANTABRAVES",3,"Fenway Park"
662723,2022-08-11,2022,"R","HOUSTONASTROS","TEXASRANGERS",2392,"Minute Maid Park"
662639,2022-08-11,2022,"R","KANSASCITYROYALS","CHICAGOWHITESOX",7,"Kauffman Stadium"
662892,2022-08-11,2022,"R","COLORADOROCKIES","STLOUISCARDINALS",19,"Coors Field"
663302,2022-08-11,2022,"R","ARIZONADIAMONDBACKS","PITTSBURGHPIRATES",15,"Chase Field"
662575,2022-08-11,2022,"R","LOSANGELESDODGERS","MINNESOTATWINS",22,"Dodger Stadium"
661045,2022-08-10,2022,"R","BALTIMOREORIOLES","TORONTOBLUEJAYS",2,"Oriole Park at Camden Yards"
661608,2022-08-11,2022,"R","PHILADELPHIAPHILLIES","MIAMIMARLINS",2681,"Citizens Bank Park"
662790,2022-08-11,2022,"R","DETROITTIGERS","CLEVELANDGUARDIANS",2394,"Comerica Park"
662722,2022-08-11,2022,"R","HOUSTONASTROS","TEXASRANGERS",2392,"Minute Maid Park"
662645,2022-08-11,2022,"R","KANSASCITYROYALS","CHICAGOWHITESOX",7,"Kauffman Stadium"
662891,2022-08-11,2022,"R","COLORADOROCKIES","STLOUISCARDINALS",19,"Coors Field"
663293,2022-08-11,2022,"R","ARIZONADIAMONDBACKS","PITTSBURGHPIRATES",15,"Chase Field"
663274,2022-08-11,2022,"R","BOSTONREDSOX","BALTIMOREORIOLES",3,"Fenway Park"
663023,2022-08-11,2022,"R","CINCINNATIREDS","CHICAGOCUBS",5445,"Field of Dreams"
661366,2022-08-12,2022,"R","MIAMIMARLINS","ATLANTABRAVES",4169,"loanDepot park"
662551,2022-08-12,2022,"R","WASHINGTONNATIONALS","SANDIEGOPADRES",3309,"Nationals Park"
661710,2022-08-12,2022,"R","TORONTOBLUEJAYS","CLEVELANDGUARDIANS",14,"Rogers Centre"
661866,2022-08-12,2022,"R","TAMPABAYRAYS","BALTIMOREORIOLES",12,"Tropicana Field"
662434,2022-08-12,2022,"R","NEWYORKMETS","PHILADELPHIAPHILLIES",3289,"Citi Field"
661384,2022-08-12,2022,"R","CHICAGOWHITESOX","DETROITTIGERS",4,"Guaranteed Rate Field"
663177,2022-08-12,2022,"R","BOSTONREDSOX","NEWYORKYANKEES",3,"Fenway Park"
661791,2022-08-13,2022,"R","TEXASRANGERS","SEATTLEMARINERS",5325,"Globe Life Field"
662671,2022-08-13,2022,"R","KANSASCITYROYALS","LOSANGELESDODGERS",7,"Kauffman Stadium"
662817,2022-08-13,2022,"R","HOUSTONASTROS","OAKLANDATHLETICS",2392,"Minute Maid Park"
661947,2022-08-13,2022,"R","STLOUISCARDINALS","MILWAUKEEBREWERS",2889,"Busch Stadium"
662978,2022-08-13,2022,"R","COLORADOROCKIES","ARIZONADIAMONDBACKS",19,"Coors Field"
663373,2022-08-13,2022,"R","LOSANGELESANGELS","MINNESOTATWINS",1,"Angel Stadium"
662111,2022-08-13,2022,"R","SANFRANCISCOGIANTS","PITTSBURGHPIRATES",2395,"Oracle Park"
661428,2022-08-13,2022,"R","MIAMIMARLINS","ATLANTABRAVES",4169,"loanDepot park"
661360,2022-08-13,2022,"R","MIAMIMARLINS","ATLANTABRAVES",4169,"loanDepot park"
661709,2022-08-13,2022,"R","TORONTOBLUEJAYS","CLEVELANDGUARDIANS",14,"Rogers Centre"
661865,2022-08-13,2022,"R","TAMPABAYRAYS","BALTIMOREORIOLES",12,"Tropicana Field"
663022,2022-08-13,2022,"R","CINCINNATIREDS","CHICAGOCUBS",2602,"Great American Ball Park"
662473,2022-08-13,2022,"R","WASHINGTONNATIONALS","SANDIEGOPADRES",3309,"Nationals Park"
662670,2022-08-13,2022,"R","KANSASCITYROYALS","LOSANGELESDODGERS",7,"Kauffman Stadium"
662824,2022-08-13,2022,"R","HOUSTONASTROS","OAKLANDATHLETICS",2392,"Minute Maid Park"
662428,2022-08-13,2022,"R","NEWYORKMETS","PHILADELPHIAPHILLIES",3289,"Citi Field"
661383,2022-08-13,2022,"R","CHICAGOWHITESOX","DETROITTIGERS",4,"Guaranteed Rate Field"
661790,2022-08-13,2022,"R","TEXASRANGERS","SEATTLEMARINERS",5325,"Globe Life Field"
663176,2022-08-13,2022,"R","BOSTONREDSOX","NEWYORKYANKEES",3,"Fenway Park"
661951,2022-08-13,2022,"R","STLOUISCARDINALS","MILWAUKEEBREWERS",2889,"Busch Stadium"
662882,2022-08-14,2022,"R","COLORADOROCKIES","ARIZONADIAMONDBACKS",19,"Coors Field"
662110,2022-08-14,2022,"R","SANFRANCISCOGIANTS","PITTSBURGHPIRATES",2395,"Oracle Park"
663372,2022-08-14,2022,"R","LOSANGELESANGELS","MINNESOTATWINS",1,"Angel Stadium"
662472,2022-08-14,2022,"R","WASHINGTONNATIONALS","SANDIEGOPADRES",3309,"Nationals Park"
661708,2022-08-14,2022,"R","TORONTOBLUEJAYS","CLEVELANDGUARDIANS",14,"Rogers Centre"
663021,2022-08-14,2022,"R","CINCINNATIREDS","CHICAGOCUBS",2602,"Great American Ball Park"
661864,2022-08-14,2022,"R","TAMPABAYRAYS","BALTIMOREORIOLES",12,"Tropicana Field"
662427,2022-08-14,2022,"R","NEWYORKMETS","PHILADELPHIAPHILLIES",3289,"Citi Field"
661338,2022-08-14,2022,"R","MIAMIMARLINS","ATLANTABRAVES",4169,"loanDepot park"
662669,2022-08-14,2022,"R","KANSASCITYROYALS","LOSANGELESDODGERS",7,"Kauffman Stadium"
662801,2022-08-14,2022,"R","HOUSTONASTROS","OAKLANDATHLETICS",2392,"Minute Maid Park"
661450,2022-08-14,2022,"R","CHICAGOWHITESOX","DETROITTIGERS",4,"Guaranteed Rate Field"
661957,2022-08-14,2022,"R","STLOUISCARDINALS","MILWAUKEEBREWERS",2889,"Busch Stadium"
661789,2022-08-14,2022,"R","TEXASRANGERS","SEATTLEMARINERS",5325,"Globe Life Field"
662881,2022-08-14,2022,"R","COLORADOROCKIES","ARIZONADIAMONDBACKS",19,"Coors Field"
662035,2022-08-14,2022,"R","SANFRANCISCOGIANTS","PITTSBURGHPIRATES",2395,"Oracle Park"
663371,2022-08-14,2022,"R","LOSANGELESANGELS","MINNESOTATWINS",1,"Angel Stadium"
663175,2022-08-14,2022,"R","BOSTONREDSOX","NEWYORKYANKEES",3,"Fenway Park"
662977,2022-08-15,2022,"R","CLEVELANDGUARDIANS","DETROITTIGERS",5,"Progressive Field"
663020,2022-08-15,2022,"R","CINCINNATIREDS","PHILADELPHIAPHILLIES",2602,"Great American Ball Park"
661358,2022-08-15,2022,"R","MIAMIMARLINS","SANDIEGOPADRES",4169,"loanDepot park"
662471,2022-08-15,2022,"R","WASHINGTONNATIONALS","CHICAGOCUBS",3309,"Nationals Park"
661283,2022-08-15,2022,"R","NEWYORKYANKEES","TAMPABAYRAYS",3313,"Yankee Stadium"
661707,2022-08-15,2022,"R","TORONTOBLUEJAYS","BALTIMOREORIOLES",14,"Rogers Centre"
661497,2022-08-15,2022,"R","ATLANTABRAVES","NEWYORKMETS",4705,"Truist Park"
661676,2022-08-15,2022,"R","MINNESOTATWINS","KANSASCITYROYALS",3312,"Target Field"
661834,2022-08-16,2022,"R","TEXASRANGERS","OAKLANDATHLETICS",5325,"Globe Life Field"
661449,2022-08-16,2022,"R","CHICAGOWHITESOX","HOUSTONASTROS",4,"Guaranteed Rate Field"
661199,2022-08-16,2022,"R","MILWAUKEEBREWERS","LOSANGELESDODGERS",32,"American Family Field"
663370,2022-08-16,2022,"R","LOSANGELESANGELS","SEATTLEMARINERS",1,"Angel Stadium"
662034,2022-08-16,2022,"R","SANFRANCISCOGIANTS","ARIZONADIAMONDBACKS",2395,"Oracle Park"
663019,2022-08-16,2022,"R","CINCINNATIREDS","PHILADELPHIAPHILLIES",2602,"Great American Ball Park"
661357,2022-08-16,2022,"R","MIAMIMARLINS","SANDIEGOPADRES",4169,"loanDepot park"
662550,2022-08-16,2022,"R","WASHINGTONNATIONALS","CHICAGOCUBS",3309,"Nationals Park"
662302,2022-08-16,2022,"R","PITTSBURGHPIRATES","BOSTONREDSOX",31,"PNC Park"
661250,2022-08-16,2022,"R","NEWYORKYANKEES","TAMPABAYRAYS",3313,"Yankee Stadium"
661706,2022-08-16,2022,"R","TORONTOBLUEJAYS","BALTIMOREORIOLES",14,"Rogers Centre"
662943,2022-08-16,2022,"R","CLEVELANDGUARDIANS","DETROITTIGERS",5,"Progressive Field"
661495,2022-08-16,2022,"R","ATLANTABRAVES","NEWYORKMETS",4705,"Truist Park"
661682,2022-08-16,2022,"R","MINNESOTATWINS","KANSASCITYROYALS",3312,"Target Field"
661955,2022-08-16,2022,"R","STLOUISCARDINALS","COLORADOROCKIES",2889,"Busch Stadium"
661833,2022-08-17,2022,"R","TEXASRANGERS","OAKLANDATHLETICS",5325,"Globe Life Field"
661448,2022-08-17,2022,"R","CHICAGOWHITESOX","HOUSTONASTROS",4,"Guaranteed Rate Field"
661191,2022-08-17,2022,"R","MILWAUKEEBREWERS","LOSANGELESDODGERS",32,"American Family Field"
663369,2022-08-17,2022,"R","LOSANGELESANGELS","SEATTLEMARINERS",1,"Angel Stadium"
662004,2022-08-17,2022,"R","SANFRANCISCOGIANTS","ARIZONADIAMONDBACKS",2395,"Oracle Park"
663017,2022-08-17,2022,"R","CINCINNATIREDS","PHILADELPHIAPHILLIES",2602,"Great American Ball Park"
662470,2022-08-17,2022,"R","WASHINGTONNATIONALS","CHICAGOCUBS",3309,"Nationals Park"
661654,2022-08-17,2022,"R","MINNESOTATWINS","KANSASCITYROYALS",3312,"Target Field"
661705,2022-08-17,2022,"R","TORONTOBLUEJAYS","BALTIMOREORIOLES",14,"Rogers Centre"
663408,2022-08-17,2022,"R","LOSANGELESANGELS","SEATTLEMARINERS",1,"Angel Stadium"
661356,2022-08-17,2022,"R","MIAMIMARLINS","SANDIEGOPADRES",4169,"loanDepot park"
662301,2022-08-17,2022,"R","PITTSBURGHPIRATES","BOSTONREDSOX",31,"PNC Park"
661266,2022-08-17,2022,"R","NEWYORKYANKEES","TAMPABAYRAYS",3313,"Yankee Stadium"
662951,2022-08-17,2022,"R","CLEVELANDGUARDIANS","DETROITTIGERS",5,"Progressive Field"
661494,2022-08-17,2022,"R","ATLANTABRAVES","NEWYORKMETS",4705,"Truist Park"
661938,2022-08-17,2022,"R","STLOUISCARDINALS","COLORADOROCKIES",2889,"Busch Stadium"
661788,2022-08-18,2022,"R","TEXASRANGERS","OAKLANDATHLETICS",5325,"Globe Life Field"
661447,2022-08-18,2022,"R","CHICAGOWHITESOX","HOUSTONASTROS",4,"Guaranteed Rate Field"
661171,2022-08-18,2022,"R","MILWAUKEEBREWERS","LOSANGELESDODGERS",32,"American Family Field"
662003,2022-08-18,2022,"R","SANFRANCISCOGIANTS","ARIZONADIAMONDBACKS",2395,"Oracle Park"
661937,2022-08-18,2022,"R","STLOUISCARDINALS","COLORADOROCKIES",2889,"Busch Stadium"
661787,2022-08-18,2022,"R","TEXASRANGERS","OAKLANDATHLETICS",5325,"Globe Life Field"
661446,2022-08-18,2022,"R","CHICAGOWHITESOX","HOUSTONASTROS",4,"Guaranteed Rate Field"
661179,2022-08-18,2022,"R","MILWAUKEEBREWERS","LOSANGELESDODGERS",32,"American Family Field"
662002,2022-08-18,2022,"R","SANFRANCISCOGIANTS","ARIZONADIAMONDBACKS",2395,"Oracle Park"
662413,2022-08-18,2022,"R","PITTSBURGHPIRATES","BOSTONREDSOX",31,"PNC Park"
661265,2022-08-18,2022,"R","NEWYORKYANKEES","TORONTOBLUEJAYS",3313,"Yankee Stadium"
661863,2022-08-18,2022,"R","TAMPABAYRAYS","KANSASCITYROYALS",12,"Tropicana Field"
661493,2022-08-18,2022,"R","ATLANTABRAVES","NEWYORKMETS",4705,"Truist Park"
662182,2022-08-19,2022,"R","SANDIEGOPADRES","WASHINGTONNATIONALS",2680,"Petco Park"
663228,2022-08-19,2022,"R","CHICAGOCUBS","MILWAUKEEBREWERS",17,"Wrigley Field"
661044,2022-08-19,2022,"R","BALTIMOREORIOLES","BOSTONREDSOX",2,"Oriole Park at Camden Yards"
662396,2022-08-19,2022,"R","PITTSBURGHPIRATES","CINCINNATIREDS",31,"PNC Park"
661607,2022-08-19,2022,"R","PHILADELPHIAPHILLIES","NEWYORKMETS",2681,"Citizens Bank Park"
661319,2022-08-19,2022,"R","NEWYORKYANKEES","TORONTOBLUEJAYS",3313,"Yankee Stadium"
662808,2022-08-19,2022,"R","DETROITTIGERS","LOSANGELESANGELS",2394,"Comerica Park"
661862,2022-08-19,2022,"R","TAMPABAYRAYS","KANSASCITYROYALS",12,"Tropicana Field"
662936,2022-08-19,2022,"R","CLEVELANDGUARDIANS","CHICAGOWHITESOX",5,"Progressive Field"
661492,2022-08-19,2022,"R","ATLANTABRAVES","HOUSTONASTROS",4705,"Truist Park"
661655,2022-08-20,2022,"R","MINNESOTATWINS","TEXASRANGERS",3312,"Target Field"
662880,2022-08-20,2022,"R","COLORADOROCKIES","SANFRANCISCOGIANTS",19,"Coors Field"
662181,2022-08-20,2022,"R","SANDIEGOPADRES","WASHINGTONNATIONALS",2680,"Petco Park"
662341,2022-08-20,2022,"R","OAKLANDATHLETICS","SEATTLEMARINERS",10,"Oakland Coliseum"
663292,2022-08-20,2022,"R","ARIZONADIAMONDBACKS","STLOUISCARDINALS",15,"Chase Field"
662574,2022-08-20,2022,"R","LOSANGELESDODGERS","MIAMIMARLINS",22,"Dodger Stadium"
661606,2022-08-20,2022,"R","PHILADELPHIAPHILLIES","NEWYORKMETS",2681,"Citizens Bank Park"
661240,2022-08-20,2022,"R","NEWYORKYANKEES","TORONTOBLUEJAYS",3313,"Yankee Stadium"
662917,2022-08-20,2022,"R","DETROITTIGERS","LOSANGELESANGELS",2394,"Comerica Park"
663116,2022-08-20,2022,"R","CHICAGOCUBS","MILWAUKEEBREWERS",17,"Wrigley Field"
661043,2022-08-20,2022,"R","BALTIMOREORIOLES","BOSTONREDSOX",2,"Oriole Park at Camden Yards"
661861,2022-08-20,2022,"R","TAMPABAYRAYS","KANSASCITYROYALS",12,"Tropicana Field"
662953,2022-08-20,2022,"R","CLEVELANDGUARDIANS","CHICAGOWHITESOX",5,"Progressive Field"
662395,2022-08-20,2022,"R","PITTSBURGHPIRATES","CINCINNATIREDS",31,"PNC Park"
661670,2022-08-20,2022,"R","MINNESOTATWINS","TEXASRANGERS",3312,"Target Field"
662340,2022-08-20,2022,"R","OAKLANDATHLETICS","SEATTLEMARINERS",10,"Oakland Coliseum"
661610,2022-08-20,2022,"R","ATLANTABRAVES","HOUSTONASTROS",4705,"Truist Park"
662879,2022-08-21,2022,"R","COLORADOROCKIES","SANFRANCISCOGIANTS",19,"Coors Field"
663291,2022-08-21,2022,"R","ARIZONADIAMONDBACKS","STLOUISCARDINALS",15,"Chase Field"
662180,2022-08-21,2022,"R","SANDIEGOPADRES","WASHINGTONNATIONALS",2680,"Petco Park"
662561,2022-08-21,2022,"R","LOSANGELESDODGERS","MIAMIMARLINS",22,"Dodger Stadium"
662300,2022-08-21,2022,"R","PITTSBURGHPIRATES","CINCINNATIREDS",31,"PNC Park"
661602,2022-08-21,2022,"R","PHILADELPHIAPHILLIES","NEWYORKMETS",2681,"Citizens Bank Park"
661480,2022-08-21,2022,"R","ATLANTABRAVES","HOUSTONASTROS",4705,"Truist Park"
661239,2022-08-21,2022,"R","NEWYORKYANKEES","TORONTOBLUEJAYS",3313,"Yankee Stadium"
662805,2022-08-21,2022,"R","DETROITTIGERS","LOSANGELESANGELS",2394,"Comerica Park"
661860,2022-08-21,2022,"R","TAMPABAYRAYS","KANSASCITYROYALS",12,"Tropicana Field"
661652,2022-08-21,2022,"R","MINNESOTATWINS","TEXASRANGERS",3312,"Target Field"
663115,2022-08-21,2022,"R","CHICAGOCUBS","MILWAUKEEBREWERS",17,"Wrigley Field"
662878,2022-08-21,2022,"R","COLORADOROCKIES","SANFRANCISCOGIANTS",19,"Coors Field"
662315,2022-08-21,2022,"R","OAKLANDATHLETICS","SEATTLEMARINERS",10,"Oakland Coliseum"
662179,2022-08-21,2022,"R","SANDIEGOPADRES","WASHINGTONNATIONALS",2680,"Petco Park"
663301,2022-08-21,2022,"R","ARIZONADIAMONDBACKS","STLOUISCARDINALS",15,"Chase Field"
662600,2022-08-21,2022,"R","LOSANGELESDODGERS","MIAMIMARLINS",22,"Dodger Stadium"
661051,2022-08-21,2022,"R","BALTIMOREORIOLES","BOSTONREDSOX",2735,"Muncy Bank Ballpark"
662974,2022-08-21,2022,"R","CLEVELANDGUARDIANS","CHICAGOWHITESOX",5,"Progressive Field"
662767,2022-08-22,2022,"R","KANSASCITYROYALS","CHICAGOWHITESOX",7,"Kauffman Stadium"
661601,2022-08-22,2022,"R","PHILADELPHIAPHILLIES","CINCINNATIREDS",2681,"Citizens Bank Park"
662394,2022-08-22,2022,"R","PITTSBURGHPIRATES","ATLANTABRAVES",31,"PNC Park"
661238,2022-08-22,2022,"R","NEWYORKYANKEES","NEWYORKMETS",3313,"Yankee Stadium"
661859,2022-08-22,2022,"R","TAMPABAYRAYS","LOSANGELESANGELS",12,"Tropicana Field"
661658,2022-08-22,2022,"R","MINNESOTATWINS","TEXASRANGERS",3312,"Target Field"
663114,2022-08-23,2022,"R","CHICAGOCUBS","STLOUISCARDINALS",17,"Wrigley Field"
662314,2022-08-23,2022,"R","OAKLANDATHLETICS","MIAMIMARLINS",10,"Oakland Coliseum"
662594,2022-08-23,2022,"R","LOSANGELESDODGERS","MILWAUKEEBREWERS",22,"Dodger Stadium"
663163,2022-08-23,2022,"R","CHICAGOCUBS","STLOUISCARDINALS",17,"Wrigley Field"
663113,2022-08-24,2022,"R","CHICAGOCUBS","STLOUISCARDINALS",17,"Wrigley Field"
661600,2022-08-23,2022,"R","PHILADELPHIAPHILLIES","CINCINNATIREDS",2681,"Citizens Bank Park"
662383,2022-08-23,2022,"R","PITTSBURGHPIRATES","ATLANTABRAVES",31,"PNC Park"
663461,2022-08-23,2022,"R","BALTIMOREORIOLES","CHICAGOWHITESOX",2,"Oriole Park at Camden Yards"
661237,2022-08-23,2022,"R","NEWYORKYANKEES","NEWYORKMETS",3313,"Yankee Stadium"
662914,2022-08-23,2022,"R","DETROITTIGERS","SANFRANCISCOGIANTS",2394,"Comerica Park"
661858,2022-08-23,2022,"R","TAMPABAYRAYS","LOSANGELESANGELS",12,"Tropicana Field"
663174,2022-08-23,2022,"R","BOSTONREDSOX","TORONTOBLUEJAYS",3,"Fenway Park"
662668,2022-08-24,2022,"R","KANSASCITYROYALS","ARIZONADIAMONDBACKS",7,"Kauffman Stadium"
662800,2022-08-24,2022,"R","HOUSTONASTROS","MINNESOTATWINS",2392,"Minute Maid Park"
662876,2022-08-24,2022,"R","COLORADOROCKIES","TEXASRANGERS",19,"Coors Field"
662213,2022-08-24,2022,"R","SANDIEGOPADRES","CLEVELANDGUARDIANS",2680,"Petco Park"
662339,2022-08-24,2022,"R","OAKLANDATHLETICS","MIAMIMARLINS",10,"Oakland Coliseum"
662142,2022-08-24,2022,"R","SEATTLEMARINERS","WASHINGTONNATIONALS",680,"T-Mobile Park"
662605,2022-08-24,2022,"R","LOSANGELESDODGERS","MILWAUKEEBREWERS",22,"Dodger Stadium"
662371,2022-08-24,2022,"R","PITTSBURGHPIRATES","ATLANTABRAVES",31,"PNC Park"
662916,2022-08-24,2022,"R","DETROITTIGERS","SANFRANCISCOGIANTS",2394,"Comerica Park"
662877,2022-08-24,2022,"R","COLORADOROCKIES","TEXASRANGERS",19,"Coors Field"
662338,2022-08-24,2022,"R","OAKLANDATHLETICS","MIAMIMARLINS",10,"Oakland Coliseum"
662212,2022-08-24,2022,"R","SANDIEGOPADRES","CLEVELANDGUARDIANS",2680,"Petco Park"
662144,2022-08-24,2022,"R","SEATTLEMARINERS","WASHINGTONNATIONALS",680,"T-Mobile Park"
661605,2022-08-24,2022,"R","PHILADELPHIAPHILLIES","CINCINNATIREDS",2681,"Citizens Bank Park"
