"game_date","season","mean_cd","num_pitches","num_games","fetched_at_utc"
2026-06-10,2026,0.339454310418938,1313,14,"2026-07-02T04:53:07Z"
2026-06-11,2026,0.334243210583727,611,7,"2026-07-02T04:53:07Z"
2026-06-12,2026,0.34269837715056,1280,14,"2026-07-02T04:53:07Z"
2026-06-13,2026,0.331810545867632,1212,14,"2026-07-02T04:53:07Z"
2026-06-14,2026,0.327475906508565,1141,13,"2026-07-02T04:53:07Z"
2026-06-15,2026,0.339924204115417,955,10,"2026-07-02T04:53:07Z"
2026-06-16,2026,0.330962572395396,1153,15,"2026-07-02T04:53:07Z"
2026-06-17,2026,0.330568769837421,1127,14,"2026-07-02T04:53:07Z"
2026-06-18,2026,0.322982596810868,755,8,"2026-07-02T04:53:07Z"
2026-06-19,2026,0.336193426902299,1211,14,"2026-07-02T04:53:07Z"
2026-06-20,2026,0.3386903752946,1364,14,"2026-07-02T04:53:07Z"
2026-06-21,2026,0.332290360056926,1281,14,"2026-07-02T04:53:07Z"
2026-06-22,2026,0.343039791523335,900,12,"2026-07-02T04:53:07Z"
2026-06-23,2026,0.344863108042051,1315,15,"2026-07-02T04:53:07Z"
2026-06-24,2026,0.339356915815188,1387,16,"2026-07-02T04:53:07Z"
2026-06-25,2026,0.330169282657538,778,8,"2026-07-02T04:53:07Z"
2026-06-26,2026,0.33881500265838,1326,15,"2026-07-02T04:53:07Z"
2026-06-27,2026,0.338184226573871,1314,15,"2026-07-02T04:53:07Z"
2026-06-28,2026,0.333471707299929,1302,15,"2026-07-02T04:53:07Z"
2026-06-29,2026,0.347218983134583,1116,13,"2026-07-02T04:53:07Z"
2026-06-30,2026,0.340556485784962,1377,15,"2026-07-02T04:53:07Z"
