"player_id","player_name","team","tbf","ip","gs","siera","xfip","k_minus_bb_pct","contact_pct","csw_pct","balls","pitches","ball_pct_raw","stuff_plus","pitching_plus","start_ip","relief_ip","start_ip_relief_ip_raw","ip_per_gs","ball_pct","start_share","start_ip_filled","relief_ip_filled","lookback_season"
656686,"Corbin Martin","BAL",89,18,0,3.58993636413464,3.78334917984281,2.55555556,0.72972973,0.28614458,129,332,,99.4424242424242,95.0818787878788,,18,,,38.855421686747,0,0,18,2025
685801,"Hunter Bigge","TBR",60,15,0,4.15837368277933,4.58522349596024,2.4,0.72033898,0.26872247,81,227,,96.9962995594714,104.040352422907,,15,,,35.6828193832599,0,0,15,2025
672335,"Cionel Perez","BAL",110,21.6666666666667,0,5.05792609276972,5.17557835355082,1.16666667,0.78894472,0.26086957,166,437,,105.651796008869,90.5025277161862,,21.6666666666667,,,37.9862700228833,0,0,21.6666666666667,2025
666619,"Gregory Santos","SEA",36,7,0,8.34909973419386,7.88519923517539,0,0.89285714,0.18320611,57,131,,102.993846153846,93.6473846153846,,7,,,43.5114503816794,0,0,7,2025
534910,"Jesse Hahn","SEA",25,5,0,5.85003986492958,5.8434841811657,0.6,0.76666667,0.25316456,35,79,,99.6818181818182,91.9711688311688,,5,,,44.3037974683544,0,0,5,2025
671162,"Connor Thomas","MIL",31,5.33333333333333,0,4.38831547825847,4.97116927831071,2.5,0.88,0.23529412,46,119,,88.8440677966102,85.7789830508475,,5.33333333333333,,,38.655462184874,0,0,5.33333333333333,2025
608665,"Kendall Graveman","ARI",82,17.6666666666667,0,6.11734558398023,6.15644919735307,0.75,0.74452555,0.2345679,144,324,,92.6015853658537,82.1690243902439,,17.6666666666667,,,44.4444444444444,0,0,17.6666666666667,2025
681799,"Ethan Roberts","CHC",39,9,0,4.58327521402284,5.20006457883586,3,0.86567164,0.27083333,47,144,,106.379583333333,104.287083333333,,9,,,32.6388888888889,0,0,9,2025
663804,"Jackson Kowar","SEA",71,17,0,4.4452533151945,5.23084017095329,2.14285714,0.76865672,0.23049645,113,282,,96.351298245614,93.556350877193,,17,,,40.0709219858156,0,0,17,2025
657024,"Erik Swanson","TOR",30,5.33333333333333,0,7.27104367441516,9.14312733043516,0.6,0.81355932,0.234375,50,128,,89.7346875,77.7015625,,5.33333333333333,,,39.0625,0,0,5.33333333333333,2025
605154,"John Brebbia","- - -",115,23.3333333333333,0,4.21087421086433,5.34239156174731,2.16666667,0.82790698,0.25652174,162,460,,92.5469811166802,89.1617883203171,,22.4000005722046,,,35.2173913043478,0,0,22.4000005722046,2025
694851,"Andrew Hoffmann","- - -",61,12,0,5.4267043318273,6.20470257470598,1.2,0.71929825,0.24796748,102,246,,91.86233559095,92.4814164160668,,11.2999997138977,,,41.4634146341463,0,0,11.2999997138977,2025
592454,"Tommy Kahnle","DET",267,63,0,4.59806416535125,4.66232795215863,1.61290323,0.78299776,0.268081,405,1037,,90.8197674418605,90.7853294573643,,63,,,39.0549662487946,0,0,63,2025
